url,Locality,Type of property,Subtype of property,Price,Type of Transaction,Nº rooms,Living area,Equipped kitchen,Furnished,Fireplace,Terrace,Area Terrace,Land Surface,Nº facades,Swimming Pool,State Building,Garden,Area Garden
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10662681,Ixelles,APARTMENT,APARTMENT,375000.0,FOR_SALE,2.0,,,No,No,Yes,16.0,,4.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/10652947,Ronse,APARTMENT,APARTMENT,219000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/10650756,Nandrin,APARTMENT,APARTMENT,229000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/oupeye/4680/10651407,Oupeye,APARTMENT,APARTMENT,239000.0,FOR_SALE,3.0,,Yes,No,No,Yes,21.0,,4.0,No,GOOD,Yes,46.0,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2018/10651014,Antwerpen,APARTMENT,APARTMENT,270000.0,FOR_SALE,1.0,,Yes,No,No,Yes,2.0,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/leuven/3000/10652891,Leuven,APARTMENT,FLAT_STUDIO,279000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,JUST_RENOVATED,,,
https://www.immoweb.be/en/classified/apartment/for-sale/messancy/6780/10651041,Glabais,APARTMENT,APARTMENT,320000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,3.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/10651011,Woluwe-Saint-Lambert,APARTMENT,APARTMENT,399000.0,FOR_SALE,2.0,,Yes,No,No,Yes,6.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/10651444,Brussel,APARTMENT,APARTMENT,825000.0,FOR_SALE,3.0,,Yes,No,No,Yes,46.0,,2.0,No,AS_NEW,Yes,46.0,
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10674944,Aalter,APARTMENT,APARTMENT,139000.0,FOR_SALE,2.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1020/10673111,Woluwe-St-Lambert,APARTMENT,APARTMENT,269000.0,FOR_SALE,3.0,,Yes,No,No,,,,2.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/woluwe-saint-pierre/1150/10673234,Etterbeek,APARTMENT,GROUND_FLOOR,275000.0,FOR_SALE,1.0,,Yes,No,No,Yes,,,,No,JUST_RENOVATED,Yes,25.0,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10674872,Ixelles,APARTMENT,APARTMENT,450000.0,FOR_SALE,2.0,,Yes,No,No,Yes,15.0,,,No,GOOD,,,
https://www.immoweb.be/en/classified/duplex/for-sale/bruxelles/1020/10590369,Bruxelles,APARTMENT,DUPLEX,259000.0,FOR_SALE,2.0,,Yes,No,No,,,,2.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/10657876,Saint-Gilles,APARTMENT,APARTMENT,350000.0,FOR_SALE,2.0,,Yes,No,No,,,,3.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10657877,Saint-Gilles,APARTMENT,APARTMENT,360000.0,FOR_SALE,2.0,,Yes,No,No,Yes,5.0,,4.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/10657771,Kraainem,APARTMENT,PENTHOUSE,398000.0,FOR_SALE,2.0,,Yes,No,No,Yes,27.0,,3.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10659142,Ixelles,APARTMENT,APARTMENT,410000.0,FOR_SALE,3.0,,Yes,No,No,,,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10659136,Ixelles,APARTMENT,APARTMENT,410000.0,FOR_SALE,3.0,,Yes,No,No,,,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10659093,Ixelles,APARTMENT,APARTMENT,410000.0,FOR_SALE,3.0,,Yes,No,No,,,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10659054,Ixelles,APARTMENT,APARTMENT,420000.0,FOR_SALE,3.0,,Yes,No,No,,,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10658069,Ixelles,APARTMENT,APARTMENT,420000.0,FOR_SALE,3.0,,Yes,No,No,,,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10657692,Knokke-Heist,APARTMENT,APARTMENT,475000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/penthouse/for-sale/etterbeek/1040/10658429,Woluwe-St-Lambert,APARTMENT,PENTHOUSE,495000.0,FOR_SALE,2.0,,Yes,No,No,Yes,15.0,,3.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10659143,Ixelles,APARTMENT,APARTMENT,510000.0,FOR_SALE,4.0,,Yes,No,No,,,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10657693,Knokke-Heist,APARTMENT,APARTMENT,1750000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10648655,Woluwe-St-Lambert,APARTMENT,APARTMENT,229000.0,FOR_SALE,1.0,,Yes,No,No,Yes,2.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/court-st.-etienne/1490/10650150,Waterloo,APARTMENT,APARTMENT,370000.0,FOR_SALE,2.0,,Yes,No,No,Yes,14.0,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10649446,Uccle,APARTMENT,APARTMENT,375000.0,FOR_SALE,2.0,,Yes,No,No,Yes,2.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/watermael-boitsfort/1170/10648757,Woluwe-Saint-Lambert,APARTMENT,APARTMENT,399000.0,FOR_SALE,2.0,,Yes,No,No,Yes,6.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/10649460,Watermael-Boitsfort,APARTMENT,PENTHOUSE,1450000.0,FOR_SALE,3.0,,Yes,No,No,Yes,40.0,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10672994,Knokke-Heist,APARTMENT,APARTMENT,795000.0,FOR_SALE,2.0,,Yes,No,No,Yes,25.0,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10675974,Etterbeek,APARTMENT,APARTMENT,235000.0,FOR_SALE,1.0,,Yes,No,No,Yes,,,,No,AS_NEW,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/auderghem/1160/10676463,Auderghem,APARTMENT,FLAT_STUDIO,262500.0,FOR_SALE,0.0,,Yes,No,No,Yes,8.0,,,No,AS_NEW,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/pentagone%20%28bruxelles%29/1000/10676823,Bruxelles ville,APARTMENT,FLAT_STUDIO,265000.0,FOR_SALE,0.0,,No,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/10676691,Ixelles,APARTMENT,APARTMENT,295000.0,FOR_SALE,1.0,,No,No,No,,,,2.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10675469,Bruxelles ville,APARTMENT,APARTMENT,465000.0,FOR_SALE,2.0,,Yes,No,No,,,,2.0,No,JUST_RENOVATED,,,
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/10659703,Ixelles,APARTMENT,APARTMENT,220000.0,FOR_SALE,2.0,,Yes,No,No,Yes,10.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10645586,Woluwe-St-Lambert,APARTMENT,APARTMENT,169000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,TO_RENOVATE,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/blankenberge/8370/10645140,Blankenberge,APARTMENT,FLAT_STUDIO,199000.0,FOR_SALE,0.0,,Yes,No,No,Yes,,,,No,GOOD,,,
https://www.immoweb.be/en/classified/duplex/for-sale/eeklo/9900/10645773,Gent,APARTMENT,DUPLEX,223000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/woluwe-saint-pierre/1150/10645584,Woluwe-St-Lambert,APARTMENT,FLAT_STUDIO,230000.0,FOR_SALE,0.0,,Yes,No,No,Yes,6.0,,2.0,No,JUST_RENOVATED,,,
https://www.immoweb.be/en/classified/apartment/for-sale/oupeye/4680/10646102,Oupeye,APARTMENT,APARTMENT,249000.0,FOR_SALE,3.0,,Yes,No,No,,,,3.0,No,GOOD,Yes,123.0,
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/10646324,,APARTMENT,APARTMENT,259000.0,FOR_SALE,2.0,,Yes,No,No,Yes,10.0,,4.0,No,JUST_RENOVATED,,,
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10645685,Bruxelles,APARTMENT,APARTMENT,275000.0,FOR_SALE,2.0,,Yes,No,No,Yes,4.0,,2.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/10645139,Blankenberge,APARTMENT,APARTMENT,275000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/beveren/9120/10645548,Stekene,APARTMENT,APARTMENT,289000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/kortessem/3720/10646623,Borgloon,APARTMENT,APARTMENT,295000.0,FOR_SALE,2.0,,Yes,No,No,Yes,14.0,,,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10645650,Woluwe-St-Pierre,APARTMENT,APARTMENT,375000.0,FOR_SALE,3.0,,Yes,No,No,Yes,2.0,,2.0,No,TO_RENOVATE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/10647293,Nieuwpoort,APARTMENT,APARTMENT,750000.0,FOR_SALE,3.0,,Yes,No,No,Yes,4.0,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/duplex/for-sale/rixensart/1330/10666753,Genval,APARTMENT,DUPLEX,170000.0,FOR_SALE,1.0,,Yes,No,No,,,,,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10666334,Kraainem,APARTMENT,APARTMENT,200000.0,FOR_SALE,2.0,,Yes,No,No,Yes,5.0,,,No,TO_RENOVATE,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/uccle/1180/10671823,Brussel,APARTMENT,FLAT_STUDIO,145000.0,FOR_SALE,0.0,,No,No,No,,,,4.0,No,TO_BE_DONE_UP,Yes,18.0,
https://www.immoweb.be/en/classified/flat-studio/for-sale/leuven/3000/10672378,Leuven,APARTMENT,FLAT_STUDIO,179000.0,FOR_SALE,1.0,,No,No,No,Yes,10.0,,2.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10671760,Gent,APARTMENT,APARTMENT,235000.0,FOR_SALE,1.0,,Yes,No,No,,,,3.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/brussels%20city/1000/10672303,Brussel,APARTMENT,APARTMENT,495000.0,FOR_SALE,3.0,,Yes,No,No,Yes,20.0,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/duplex/for-sale/bruxelles/1020/10656951,Bruxelles,APARTMENT,DUPLEX,259000.0,FOR_SALE,3.0,,Yes,No,No,,,,2.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/amay/4540/10659558,Nandrin,APARTMENT,APARTMENT,169000.0,FOR_SALE,2.0,,Yes,No,No,,,,3.0,No,GOOD,Yes,530.0,
https://www.immoweb.be/en/classified/apartment/for-sale/zaventem/1930/10658618,Woluwe-Saint-Pierre,APARTMENT,APARTMENT,225000.0,FOR_SALE,1.0,,Yes,No,No,Yes,8.0,,2.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ans/4430/10511319,Oupeye,APARTMENT,APARTMENT,99000.0,FOR_SALE,1.0,,Yes,No,No,Yes,4.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/dison/4820/10557731,Oupeye,APARTMENT,APARTMENT,99000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,4.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/dison/4820/10309324,Oupeye,APARTMENT,APARTMENT,99000.0,FOR_SALE,2.0,,Yes,No,No,Yes,32.0,,4.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4020/10389243,Embourg,APARTMENT,APARTMENT,105000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4020/10541676,Oupeye,APARTMENT,APARTMENT,129000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/herstal/4040/10588485,Oupeye,APARTMENT,APARTMENT,129000.0,FOR_SALE,2.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/hannut/4280/10622632,Braives,APARTMENT,APARTMENT,138000.0,FOR_SALE,2.0,,Yes,No,No,Yes,2.0,,2.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/glons/4690/10254720,Wavre,APARTMENT,APARTMENT,138000.0,FOR_SALE,2.0,,Yes,No,No,Yes,2.0,,4.0,No,GOOD,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerp/2060/10502591,Gent,APARTMENT,FLAT_STUDIO,139000.0,FOR_SALE,1.0,,Yes,No,No,Yes,6.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10498892,Bruxelles,APARTMENT,APARTMENT,144720.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10412455,Woluwe-St-Lambert,APARTMENT,APARTMENT,145000.0,FOR_SALE,1.0,,Yes,No,No,Yes,7.0,,,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/10527503,Blankenberge,APARTMENT,APARTMENT,149000.0,FOR_SALE,1.0,,Yes,No,No,Yes,,,,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/10627458,Huy,APARTMENT,APARTMENT,149500.0,FOR_SALE,2.0,,Yes,No,No,,,,,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/wavre/1300/10626918,Wavre,APARTMENT,APARTMENT,150000.0,FOR_SALE,2.0,,Yes,No,No,,,,3.0,No,TO_RENOVATE,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/schaerbeek/1030/10593414,Woluwe-St-Lambert,APARTMENT,FLAT_STUDIO,155000.0,FOR_SALE,0.0,,Yes,No,No,Yes,13.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10448955,Woluwe-St-Lambert,APARTMENT,APARTMENT,155000.0,FOR_SALE,1.0,,Yes,No,No,Yes,5.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/10421633,Liège,APARTMENT,APARTMENT,155000.0,FOR_SALE,2.0,,Yes,No,No,Yes,5.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/beyne-heusay/4610/10358458,Embourg,APARTMENT,APARTMENT,155000.0,FOR_SALE,1.0,,Yes,No,No,Yes,3.0,,3.0,No,GOOD,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerp/2060/10628889,Gent,APARTMENT,FLAT_STUDIO,157000.0,FOR_SALE,1.0,,Yes,No,No,Yes,5.0,,2.0,No,JUST_RENOVATED,,,
https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/10638061,Borgerhout,APARTMENT,APARTMENT,159000.0,FOR_SALE,2.0,,Yes,No,No,Yes,2.0,,3.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/10601973,Trooz,APARTMENT,APARTMENT,159000.0,FOR_SALE,2.0,,Yes,No,No,Yes,3.0,,,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/10560083,Ronse ,APARTMENT,APARTMENT,159000.0,FOR_SALE,2.0,,Yes,No,No,Yes,12.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/bertrix/6880/10605117,Bertrix,APARTMENT,APARTMENT,163000.0,FOR_SALE,2.0,,Yes,No,No,Yes,23.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4020/10541677,Oupeye,APARTMENT,APARTMENT,164000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,JUST_RENOVATED,,,
https://www.immoweb.be/en/classified/service-flat/for-sale/gent/9051/10636647,Gent,APARTMENT,SERVICE_FLAT,165000.0,FOR_SALE,1.0,,Yes,No,No,Yes,11.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/10611509,Bruxelles,APARTMENT,APARTMENT,168000.0,FOR_SALE,1.0,,Yes,No,No,Yes,,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/10516713,Dworp,APARTMENT,APARTMENT,169000.0,FOR_SALE,2.0,,Yes,No,No,Yes,2.0,,3.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/buizingen/1501/10516712,Dworp,APARTMENT,APARTMENT,169000.0,FOR_SALE,2.0,,Yes,No,No,Yes,2.0,,3.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/10551033,Oupeye,APARTMENT,APARTMENT,169000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/10583741,Huy,APARTMENT,APARTMENT,169000.0,FOR_SALE,3.0,,Yes,No,No,Yes,8.0,,,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/10524758,Huy,APARTMENT,APARTMENT,169000.0,FOR_SALE,1.0,,Yes,No,No,Yes,10.0,,4.0,No,GOOD,Yes,,
https://www.immoweb.be/en/classified/duplex/for-sale/oupeye/4680/10477304,Oupeye,APARTMENT,DUPLEX,169000.0,FOR_SALE,4.0,,Yes,No,No,,,,3.0,No,TO_RENOVATE,Yes,649.0,
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/10608254,Blankenberge,APARTMENT,APARTMENT,169000.0,FOR_SALE,1.0,,Yes,No,No,Yes,,,,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/10506812,Ronse ,APARTMENT,APARTMENT,169000.0,FOR_SALE,2.0,,Yes,No,No,Yes,4.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/sint-niklaas/9100/10617618,,APARTMENT,APARTMENT,169900.0,FOR_SALE,1.0,,Yes,No,No,Yes,4.0,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/10511079,Bruxelles,APARTMENT,APARTMENT,170000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,TO_RENOVATE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/puurs-sint-amands/2870/10560489,Puurs,APARTMENT,APARTMENT,172000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/10623429,Borgerhout,APARTMENT,APARTMENT,174000.0,FOR_SALE,2.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/10623411,Borgerhout,APARTMENT,APARTMENT,174000.0,FOR_SALE,2.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/villers-l%27%C3%89v%C3%8Aque/4340/10621174,Embourg,APARTMENT,APARTMENT,175000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/10632251,Ronse,APARTMENT,APARTMENT,175000.0,FOR_SALE,3.0,,Yes,No,No,Yes,18.0,,,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10631556,Dworp,APARTMENT,APARTMENT,179000.0,FOR_SALE,1.0,,Yes,No,No,Yes,11.0,,3.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/10634687,Ronse,APARTMENT,APARTMENT,179000.0,FOR_SALE,1.0,,Yes,No,No,Yes,,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/nivelles/1400/10589917,Nivelles,APARTMENT,APARTMENT,180000.0,FOR_SALE,2.0,,Yes,No,No,Yes,10.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/nivelles/1400/10445856,Nivelles,APARTMENT,APARTMENT,180000.0,FOR_SALE,2.0,,Yes,No,No,Yes,15.0,,2.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/10638066,Borgerhout,APARTMENT,APARTMENT,183000.0,FOR_SALE,2.0,,Yes,No,No,Yes,4.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/laeken/1020/10356252,Bruxelles,APARTMENT,APARTMENT,185000.0,FOR_SALE,2.0,,Yes,No,No,,,,,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/schaerbeek/1030/9207633,Woluwe-St-Lambert,APARTMENT,FLAT_STUDIO,185000.0,FOR_SALE,0.0,,Yes,No,No,Yes,4.0,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/merksem/2170/10565300,Wilrijk,APARTMENT,APARTMENT,185000.0,FOR_SALE,2.0,,Yes,No,No,Yes,2.0,,2.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/10506810,Ronse ,APARTMENT,APARTMENT,185000.0,FOR_SALE,1.0,,Yes,No,No,Yes,6.0,,2.0,No,GOOD,Yes,140.0,
https://www.immoweb.be/en/classified/apartment/for-sale/willebroek/2830/10607017,Willebroek,APARTMENT,APARTMENT,185250.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,2.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/10364973,Kraainem,APARTMENT,APARTMENT,189000.0,FOR_SALE,1.0,,Yes,No,No,Yes,3.0,,2.0,No,TO_RENOVATE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/tienen/3300/10625634,Tienen,APARTMENT,APARTMENT,189000.0,FOR_SALE,2.0,,Yes,No,No,Yes,83.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/10318080,Huy,APARTMENT,APARTMENT,189000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/duplex/for-sale/ouffet/4590/10571119,Nandrin,APARTMENT,DUPLEX,189000.0,FOR_SALE,2.0,,Yes,No,No,Yes,15.0,,,No,GOOD,Yes,70.0,
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10511710,Braine-le-chateau,APARTMENT,APARTMENT,190000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/10472340,Dilbeek,APARTMENT,APARTMENT,195000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/watermael-boitsfort/1170/10567685,Waterloo,APARTMENT,FLAT_STUDIO,195000.0,FOR_SALE,1.0,,Yes,No,No,Yes,2.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/waterloo/1410/10496742,Rixensart,APARTMENT,FLAT_STUDIO,195000.0,FOR_SALE,1.0,,Yes,No,No,Yes,23.0,,2.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/linkebeek/1630/10347516,Bruxelles,APARTMENT,APARTMENT,195000.0,FOR_SALE,2.0,,Yes,No,No,Yes,14.0,,,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/10590579,Lede,APARTMENT,APARTMENT,198000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,,2.0,No,TO_RENOVATE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/laeken/1020/10572751,Bruxelles,APARTMENT,APARTMENT,199000.0,FOR_SALE,2.0,,Yes,No,No,Yes,5.0,,,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10584259,Woluwe-St-Lambert,APARTMENT,APARTMENT,199000.0,FOR_SALE,1.0,,Yes,No,No,Yes,2.0,,2.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/kapelle-op-den-bos/1880/10457869,Wolvertem,APARTMENT,APARTMENT,199000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/penthouse/for-sale/huy/4500/10611847,Huy,APARTMENT,PENTHOUSE,199000.0,FOR_SALE,2.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/oupeye/4680/10522433,Oupeye,APARTMENT,APARTMENT,199000.0,FOR_SALE,2.0,,Yes,No,No,,,,3.0,No,AS_NEW,Yes,854.0,
https://www.immoweb.be/en/classified/apartment/for-sale/ransart/6043/10600702,Pont-à-Celles,APARTMENT,APARTMENT,199000.0,FOR_SALE,3.0,,Yes,No,No,Yes,25.0,,,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ransart/6043/10441011,Pont-à-Celles,APARTMENT,APARTMENT,199000.0,FOR_SALE,3.0,,Yes,No,No,Yes,25.0,,,No,AS_NEW,,,
